[2026-04-30 19:48:19] epoch  107/300 | train=0.000688 | val=0.000799 | best=0.000651@102 | patience=5/30 | time=1.97s
[2026-04-30 19:48:21] epoch  108/300 | train=0.000650 | val=0.000689 | best=0.000651@102 | patience=6/30 | time=1.97s
[2026-04-30 19:48:25] epoch  109/300 | train=0.000659 | val=0.000649 | best=0.000649@109 | patience=0/30 | time=1.97s *
[2026-04-30 19:48:30] epoch  110/300 | train=0.000657 | val=0.000609 | best=0.000609@110 | patience=0/30 | time=1.97s *
[2026-04-30 19:48:32] epoch  111/300 | train=0.000637 | val=0.000618 | best=0.000609@110 | patience=1/30 | time=2.02s
[2026-04-30 19:48:34] epoch  112/300 | train=0.000675 | val=0.000741 | best=0.000609@110 | patience=2/30 | time=2.02s
[2026-04-30 19:48:36] epoch  113/300 | train=0.000648 | val=0.000732 | best=0.000609@110 | patience=3/30 | time=2.02s
[2026-04-30 19:48:38] epoch  114/300 | train=0.000653 | val=0.000863 | best=0.000609@110 | patience=4/30 | time=2.00s
[2026-04-30 19:48:40] epoch  115/300 | train=0.000667 | val=0.000764 | best=0.000609@110 | patience=5/30 | time=1.98s
[2026-04-30 19:48:42] epoch  116/300 | train=0.000628 | val=0.000650 | best=0.000609@110 | patience=6/30 | time=1.97s
[2026-04-30 19:48:44] epoch  117/300 | train=0.000720 | val=0.000647 | best=0.000609@110 | patience=7/30 | time=1.97s
[2026-04-30 19:48:46] epoch  118/300 | train=0.000641 | val=0.000762 | best=0.000609@110 | patience=8/30 | time=2.01s
[2026-04-30 19:48:48] epoch  119/300 | train=0.000738 | val=0.000830 | best=0.000609@110 | patience=9/30 | time=2.05s
[2026-04-30 19:48:50] epoch  120/300 | train=0.000745 | val=0.000710 | best=0.000609@110 | patience=10/30 | time=2.02s
[2026-04-30 19:48:52] epoch  121/300 | train=0.000640 | val=0.000632 | best=0.000609@110 | patience=11/30 | time=1.97s
[2026-04-30 19:48:54] epoch  122/300 | train=0.000610 | val=0.000627 | best=0.000609@110 | patience=12/30 | time=1.97s
[2026-04-30 19:48:56] epoch  123/300 | train=0.000613 | val=0.000684 | best=0.000609@110 | patience=13/30 | time=2.01s
[2026-04-30 19:48:58] epoch  124/300 | train=0.000621 | val=0.000626 | best=0.000609@110 | patience=14/30 | time=2.08s
[2026-04-30 19:49:00] epoch  125/300 | train=0.000604 | val=0.000715 | best=0.000609@110 | patience=15/30 | time=2.03s
[2026-04-30 19:49:05] epoch  126/300 | train=0.000600 | val=0.000603 | best=0.000603@126 | patience=0/30 | time=2.03s *
